num_targets,target_fitness_cost,recomb_rate,shared_cas9,baseline_cleavage_rate,saturation_factor,target_cut_rate,drive_cut_rate,drive_r1_rate,drive_fitness_cost,drive_dominance,target_r1_rate,target_dominance,avg_max_load,avg_time_to_maximum_genetic_load,recovery_marker,avg_rate_genetic_load_fell_below_marker,avg_time_to_genetic_load_below_marker,drive_loss_rate,avg_time_to_drive_loss,drive_fixed_rate,avg_time_to_drive_fixation,disrupted_lost_rate,avg_time_to_disrupted_lost,disrupted_fixed_rate,avg_time_to_disrupted_fixation,simulation_timed_out_rate,avg_ending_genetic_load,avg_total_load,theoretical_potential_load,fraction_of_max_load_attained
10,0.45,0.5,0,0.5,0,0.5,1,0.001,0.1,0.5,0.01,0,0.9865201500000004,17,0.2,1,37.35,0.85,247.7058823529412,0.15,31,0,-1,0,-1,1,0.0151096,33.55049543300005,0.9977203435409278,0.9887742155269905
1,0.5,0.5,0,0.5,0,0.5,1,0.001,0.1,0.5,0.01,0,0.42788045,12.4,0.2,1,21.2,0.95,299.6842105263158,0.05,17,0.65,343.7692307692308,0,-1,0.35,0.00500724999999999,19.48393810000004,0.55,0.7779644545454545
2,0.5,0.5,0,0.5,0,0.5,1,0.001,0.1,0.5,0.01,0,0.63951625,13,0.2,1,24.1,0.85,288.94117647058823,0.15,38.666666666666664,0.05,500,0,-1,1,0.01501974999999999,24.614522380000142,0.775,0.8251822580645161
3,0.5,0.5,0,0.5,0,0.5,1,0.001,0.1,0.5,0.01,0,0.7707327500000001,13.5,0.2,1,26.15,0.85,299.05882352941177,0.15,38.666666666666664,0.05,407,0,-1,0.95,0.01505174999999999,26.567256795000144,0.8875,0.8684312676056339
4,0.5,0.5,0,0.5,0,0.5,1,0.001,0.1,0.5,0.01,0,0.8562763499999999,14,0.2,1,28,0.75,281.26666666666665,0.25,40.6,0.1,453,0,-1,0.9,0.02503249999999999,32.55052742400018,0.94375,0.9073126887417218
5,0.5,0.5,0,0.5,0,0.5,1,0.001,0.1,0.5,0.01,0,0.9075561500000002,14.4,0.2,1,29.55,0.95,287.4736842105263,0.05,19,0,-1,0,-1,1,0.0050395,25.71366580200013,0.971875,0.9338198327974279
6,0.5,0.5,0,0.5,0,0.5,1,0.001,0.1,0.5,0.01,0,0.9413572000000002,15,0.2,1,31,0.7,275.07142857142856,0.3,24.833333333333332,0,-1,0,-1,1,0.03007424999999999,35.9505942935002,0.9859375,0.954783847860539
7,0.5,0.5,0,0.5,0,0.5,1,0.001,0.1,0.5,0.01,0,0.9632642,15.6,0.2,1,32.5,0.95,265.1578947368421,0.05,22,0,-1,0,-1,1,0.00507,26.76078821050014,0.99296875,0.9700851109362707
8,0.5,0.5,0,0.5,0,0.5,1,0.001,0.1,0.5,0.01,0,0.9764027,15.95,0.2,1,33.75,0.95,266.1578947368421,0.05,17,0,-1,0,-1,1,0.00510724999999999,27.788717231000117,0.996484375,0.9798474762838103
9,0.5,0.5,0,0.5,0,0.5,1,0.001,0.1,0.5,0.01,0,0.98468125,16.4,0.2,1,34.65,0.95,252.6315789473684,0.05,26,0,-1,0,-1,1,0.00508225,27.869748602000136,0.9982421875,0.9864151829387594
10,0.5,0.5,0,0.5,0,0.5,1,0.001,0.1,0.5,0.01,0,0.9900627999999998,17,0.2,1,35.7,0.9,226.94444444444449,0.1,20.5,0,-1,0,-1,1,0.01012299999999999,29.64172945150012,0.99912109375,0.9909337378555368
1,0.55,0.5,0,0.5,0,0.5,1,0.001,0.1,0.5,0.01,0,0.4466602,12.25,0.2,1,20.75,0.9,288.55555555555554,0.1,34,0.45,377.8888888888889,0,-1,0.55,0.01,19.413562557500008,0.595,0.7506894117647059
